Heure;IP source;IP destination;Flag;Seq;Length
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];1322:1892,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];1323:1929,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];4214546097:4214546143,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];1331:1901,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];416101:417549,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];417549:418997,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];418997:420445,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];420445:421893,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];421893:423341,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];423341:424789,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];424789:426237,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];426237:427525,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];386314:387762,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];387762:389210,;"1448
"
11:42:30;BP-Linux8.40684;mauves.univ-st-etienne.fr.https:;[.];389210:390658,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];390658:392106,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];392106:392284,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];507870:509318,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40680:;[.];509318:510766,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];510766:512214,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];512214:513662,;"1448
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];513662:515110,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];515110:516558,;"1448
"
11:42:30;BP-Linux8.40684;mauves.univ-st-etienne.fr.https:;[.];516558:517795,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];59195:60643,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];60643:62091,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];62091:63539,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];63539:64987,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];64987:65295,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];368129:369577,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];369577:371025,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];371025:372473,;"1448
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];372473:373921,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];373921:375369,;"1448
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];375369:376817,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];376817:377858,;"1448
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];1:47,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];2450:3020,;"0
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];143543:144991,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];144991:146439,;"0
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];146439:147887,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];147887:149335,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];149335:150783,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];150783:152231,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];152231:153679,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];153679:154804,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];3447:3818,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];2408:2789,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];427525:428973,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];428973:430421,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];430421:431869,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];431869:433317,;"0
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];433317:434079,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];392284:393732,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40683:;[.];393732:395180,;"1448
"
11:42:30;BP-Linux8.40683;mauves.univ-st-etienne.fr.https:;[.];395180:396628,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];396628:398076,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];398076:399524,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];399524:400972,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];400972:402420,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];402420:403868,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];403868:405316,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];405316:406764,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];406764:408212,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];408212:409199,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1582412428,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];2960913551,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40684:;[.];1532648043,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];1:206,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];2219456832,;"0
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];3540201567,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];1:206,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];id;"1448
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];id;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];2989:3089,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];1:1449,;"0
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];1449:2897,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];2897:4106,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];206:332,;"1448
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];3968654525,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];4106:4157,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];1:1419,;"0
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];1419:2837,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];2837:4255,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];4255:4469,;"1448
"
11:42:30;BP-Linux8.40679;mauves.univ-st-etienne.fr.https:;[.];206:299,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40679:;[.];332:674,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];433:864,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];1892:2309,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];2789:3213,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];1901:2485,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];3818:4393,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];1:206,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];3020:3587,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];517795:518349,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];409199:409934,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];4469:4761,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];4761:4830,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];434079:435527,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];435527:436975,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];436975:438423,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];438423:439871,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];439871:441319,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];441319:442767,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];442767:444215,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];444215:445663,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];445663:447111,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];447111:448559,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];377858:379306,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];379306:380754,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];380754:382202,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];382202:383650,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];383650:385098,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];385098:386546,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];386546:387994,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];387994:389442,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];389442:390890,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];390890:392338,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];154804:156252,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];4157:5605,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];156252:157700,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];157700:159148,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];159148:160596,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];160596:162044,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];162044:163492,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];5605:7053,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];7053:8501,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];8501:9949,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];9949:11397,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];11397:12845,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];12845:14293,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];14293:15741,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];163492:164940,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];164940:166388,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];166388:167836,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];167836:169284,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];15741:17189,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];17189:18637,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];448559:450007,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];450007:451455,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];451455:452903,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];452903:454351,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];454351:454451,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];392338:393786,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];393786:395234,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];395234:396682,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];396682:398130,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];398130:399578,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];399578:401026,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];401026:402474,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];402474:403922,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];403922:405370,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];405370:406818,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];406818:408266,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];408266:409379,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];169284:170732,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];18637:20085,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];20085:21533,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];170732:172180,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];172180:173628,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];173628:175076,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];175076:176524,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];176524:177972,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];21533:22981,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];22981:24429,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];177972:179420,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];179420:180868,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];180868:182316,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];182316:183764,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];183764:185212,;"32
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];24429:25877,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];185212:186660,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];186660:188108,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];188108:189556,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];189556:191004,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];25877:27325,;"1416
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[P.];27325:28211,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];191004:192452,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];192452:193900,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];193900:195348,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];195348:196796,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];196796:198244,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];703:1404,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];198244:199692,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];199692:201140,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];201140:202588,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];202588:204036,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];204036:205484,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];205484:206932,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];206932:208380,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];208380:209828,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];209828:210607,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];1929:2505,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];1:1419,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];1419:2837,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];2837:4255,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];4255:4468,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];65295:66743,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];66743:68191,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];68191:69639,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];69639:71087,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];71087:72535,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];72535:73983,;"0
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];73983:75431,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];75431:76879,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];76879:78327,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];78327:79775,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];79775:81223,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];81223:82671,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];82671:84119,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];84119:85567,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];85567:87015,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];87015:88463,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];88463:89911,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];89911:91359,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];91359:92807,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];92807:94255,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];94255:95703,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];95703:97151,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];97151:98599,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];98599:100047,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];100047:101495,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];101495:102943,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];102943:104391,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];104391:105839,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];105839:107287,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];107287:108735,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];108735:110183,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];110183:111631,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];111631:113079,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];113079:114527,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];114527:115975,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];115975:117423,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];117423:118871,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];118871:120319,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];120319:121767,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];121767:123215,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];123215:124663,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];124663:126111,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];209828:210607,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];2309:2886,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];518349:519797,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];519797:521245,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];521245:522693,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];522693:524141,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];524141:525589,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];525589:527037,;"51
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];527037:528485,;"0
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];528485:529933,;"0
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];529933:531381,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];531381:532829,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];532829:534277,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];534277:535725,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];535725:537173,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];537173:538621,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];538621:540069,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];540069:541517,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];541517:542965,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];542965:544413,;"1448
"
11:42:30;BP-Linux8.40678;mauves.univ-st-etienne.fr.https:;[.];544413:545861,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];545861:547309,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];547309:548757,;"1448
"
11:42:30;mauves.univ-st-etienne.fr.https;BP-Linux8.40678:;[.];548757:550205,;"1448
"
